Time,asks,bids,price
2017-12-05 20:57:00 UTC,6070022.52254435,4148076.44827784,11717.5
2017-12-05 20:58:00 UTC,6040965.71359019,4493391.16297993,11717.5
2017-12-05 20:59:00 UTC,6138555.7439358,4691710.49000138,11713.5
2017-12-05 21:00:00 UTC,5673390.32232166,4743684.35414401,11704.0
2017-12-05 21:01:00 UTC,4145397.00242911,4481021.10665687,11679.5
2017-12-05 21:02:00 UTC,5859447.13025962,4321274.47694195,11693.5
2017-12-05 21:03:00 UTC,5817959.95169343,4448647.97025488,11692.0
2017-12-05 21:04:00 UTC,6086713.73757971,4290476.20368739,11694.5
2017-12-05 21:05:00 UTC,6211610.69812087,4466614.40043769,11716.5
2017-12-05 21:06:00 UTC,6929911.58693099,3821789.00933645,11721.5
2017-12-05 21:07:00 UTC,6628149.64581117,4191638.18419386,11721.0
2017-12-05 21:08:00 UTC,6608922.94798248,4348716.35745627,11717.25
2017-12-05 21:09:00 UTC,6118496.07688011,4146066.39458156,11704.5
2017-12-05 21:10:00 UTC,6715193.95882593,3875182.00579566,11709.0
2017-12-05 21:11:00 UTC,6149776.22171368,3994920.5403416,11714.5
2017-12-05 21:12:00 UTC,6892768.47030456,4105442.82801073,11716.5
2017-12-05 21:13:00 UTC,6681592.59072042,3891883.45386066,11714.5
2017-12-05 21:14:00 UTC,6772169.29633589,3674428.48299964,11717.0
2017-12-05 21:15:00 UTC,6626611.5871128,4216588.45239079,11713.5
2017-12-05 21:16:00 UTC,6453969.92283253,4168421.3144721,11714.0
2017-12-05 21:17:00 UTC,6227813.02503228,4126083.8809045,11705.5
2017-12-05 21:18:00 UTC,6835357.20370104,3793942.04880481,11717.5
2017-12-05 21:19:00 UTC,6617098.01634512,3909532.35858971,11714.5
2017-12-05 21:20:00 UTC,6389621.66256533,4277319.56221931,11703.5
2017-12-05 21:21:00 UTC,6429725.18003457,4344568.27232591,11703.0
2017-12-05 21:22:00 UTC,6508829.3984007,4605624.63935989,11700.0
2017-12-05 21:23:00 UTC,5875528.59862356,4639674.45396728,11687.0
2017-12-05 21:24:00 UTC,6637672.0383128,4286996.23474799,11687.5
2017-12-05 21:25:00 UTC,6491824.99444529,4302014.9261725,11694.0
2017-12-05 21:26:00 UTC,5574778.95995969,5177810.6169796,11682.5
2017-12-05 21:27:00 UTC,6408560.33413499,4569449.73106482,11700.0
2017-12-05 21:28:00 UTC,6589868.24482001,4360790.74079846,11703.5
2017-12-05 21:29:00 UTC,6343906.43896114,4381918.09016683,11695.5
2017-12-05 21:30:00 UTC,6288050.09614234,4424207.77782049,11693.5
2017-12-05 21:31:00 UTC,6484412.51110523,4263017.26458083,11706.5
2017-12-05 21:32:00 UTC,6742122.10302814,4220737.95080406,11709.5
2017-12-05 21:33:00 UTC,7003173.33098169,4037582.44998008,11713.5
2017-12-05 21:34:00 UTC,7065701.44250273,4157597.02060617,11704.5
2017-12-05 21:35:00 UTC,6777034.73757694,4187681.8118426,11703.5
2017-12-05 21:36:00 UTC,6981216.41458168,4306163.66536462,11706.0
2017-12-05 21:37:00 UTC,7073419.43394973,4273001.39531167,11699.5
2017-12-05 21:38:00 UTC,6867907.50158948,4361773.28254669,11700.0
2017-12-05 21:39:00 UTC,6569724.63593236,4186454.98254087,11697.75
2017-12-05 21:40:00 UTC,6755512.7920592,4094984.04676477,11705.0
2017-12-05 21:41:00 UTC,6798506.41540582,3811917.21843873,11715.5
2017-12-05 21:42:00 UTC,7143917.88502489,3561338.44617698,11726.0
2017-12-05 21:43:00 UTC,7174829.58891181,3368112.48361111,11727.5
2017-12-05 21:44:00 UTC,6946346.97641115,3961683.54104834,11721.0
2017-12-05 21:45:00 UTC,7044563.0909441,3831537.90195275,11721.5
2017-12-05 21:46:00 UTC,7286015.51908389,3596893.14507156,11724.0
2017-12-05 21:47:00 UTC,6921417.67270364,3141056.67931334,11728.5
2017-12-05 21:48:00 UTC,8420996.18734878,3007739.8614479,11733.5
2017-12-05 21:49:00 UTC,7509807.37316731,3250379.17255575,11728.5
2017-12-05 21:50:00 UTC,8417421.55718428,3423382.46884866,11733.5
2017-12-05 21:51:00 UTC,8364696.6081803,3340689.47047075,11732.5
2017-12-05 21:52:00 UTC,7541490.04651293,3479691.80148251,11726.5
2017-12-05 21:53:00 UTC,7392638.39964138,3767025.75090526,11726.5
2017-12-05 21:54:00 UTC,7609501.52321433,3549807.2375924,11729.5
2017-12-05 21:55:00 UTC,7667719.45075707,3253188.21835389,11730.5
2017-12-05 21:56:00 UTC,8711488.69993956,3327205.77599077,11734.5
2017-12-05 21:57:00 UTC,7797638.98951002,3433087.56007275,11730.0
2017-12-05 21:58:00 UTC,8127648.98882534,3358181.52348428,11735.0
2017-12-05 21:59:00 UTC,6698919.29586828,3718798.1602142,11724.5
2017-12-05 22:00:00 UTC,6519789.58714788,3989728.0898416,11724.0
2017-12-05 22:01:00 UTC,6266913.94658613,4154425.12601672,11719.5
2017-12-05 22:02:00 UTC,6788898.0081283,4299342.71522419,11718.5
2017-12-05 22:03:00 UTC,6684736.02946888,4354548.33908639,11717.5
2017-12-05 22:04:00 UTC,6701528.25752284,4546523.89916,11713.5
2017-12-05 22:05:00 UTC,6573814.6251785,4729384.48006609,11705.5
2017-12-05 22:06:00 UTC,6542016.4230354,4692827.39451008,11712.5
2017-12-05 22:07:00 UTC,6951128.84966855,4654837.97522947,11717.0
2017-12-05 22:08:00 UTC,7094971.97676756,4377824.06512263,11721.5
2017-12-05 22:09:00 UTC,6799469.80342071,4010309.2866787,11722.5
2017-12-05 22:10:00 UTC,6605922.89121492,4759720.44159606,11715.5
2017-12-05 22:11:00 UTC,6917129.73823381,4470018.77045553,11719.5
2017-12-05 22:12:00 UTC,6742429.3956243,3635264.88621512,11728.5
2017-12-05 22:13:00 UTC,8222255.48092026,3011646.26280497,11740.5
2017-12-05 22:14:00 UTC,6618980.41513064,4104254.11571602,11727.0
2017-12-05 22:15:00 UTC,7860370.81352756,3210017.59971073,11744.5
2017-12-05 22:16:00 UTC,8060173.39619508,3387655.81375266,11740.5
2017-12-05 22:17:00 UTC,7911171.40386244,3152505.48379466,11744.5
2017-12-05 22:18:00 UTC,7787702.40804733,3176484.8438512,11739.5
2017-12-05 22:19:00 UTC,8128638.8741915,3433012.22623841,11738.25
2017-12-05 22:20:00 UTC,6543137.41599236,3602037.35607414,11725.5
2017-12-05 22:21:00 UTC,5812604.53124833,4346860.87844805,11702.0
2017-12-05 22:22:00 UTC,6087645.71599638,4043471.14428963,11719.5
2017-12-05 22:23:00 UTC,6827246.99074414,4169845.09054649,11724.0
2017-12-05 22:24:00 UTC,6635832.01186401,4471757.722667,11722.0
2017-12-05 22:25:00 UTC,5136191.70865641,4344424.63840323,11690.0
2017-12-05 22:26:00 UTC,5413910.65780553,3716882.50600058,11686.5
2017-12-05 22:27:00 UTC,5869052.90392724,3558106.36968237,11689.5
2017-12-05 22:28:00 UTC,6549151.42984028,3660690.18907676,11691.5
2017-12-05 22:29:00 UTC,6096059.98413191,3739978.50458905,11686.5
2017-12-05 22:30:00 UTC,3818499.4460577,5129531.14700551,11637.5
2017-12-05 22:31:00 UTC,2869644.0835433,5078697.63790507,11627.5
2017-12-05 22:32:00 UTC,3197403.77040617,4282735.40655387,11633.0
2017-12-05 22:33:00 UTC,3253226.03634304,3979314.51842603,11633.5
2017-12-05 22:34:00 UTC,3935433.27761182,4337010.4434213,11635.5
2017-12-05 22:35:00 UTC,3956759.82946472,4258728.06656054,11637.0
2017-12-05 22:36:00 UTC,4146626.2471375,4194517.61234446,11640.5
2017-12-05 22:37:00 UTC,4759996.24090442,4013098.65744246,11647.5
2017-12-05 22:38:00 UTC,4967087.56467715,3750853.58984608,11666.5
2017-12-05 22:39:00 UTC,5061012.26662473,3638748.85436923,11655.5
2017-12-05 22:40:00 UTC,5319166.98585847,4066316.87365509,11667.5
2017-12-05 22:41:00 UTC,4901897.41777125,4132760.07918864,11659.5
2017-12-05 22:42:00 UTC,5335002.75986886,3426633.93220788,11670.5
2017-12-05 22:43:00 UTC,5333331.81105074,3378706.29572669,11660.5
2017-12-05 22:44:00 UTC,4975995.24659488,4098868.43240828,11658.5
2017-12-05 22:45:00 UTC,4900308.0931864,3945405.00167075,11650.0
2017-12-05 22:46:00 UTC,4757428.93727531,4247689.64335993,11656.5
2017-12-05 22:47:00 UTC,4871683.77482312,4305216.56688338,11657.5
2017-12-05 22:48:00 UTC,4985919.53216578,4156283.42269322,11663.5
2017-12-05 22:49:00 UTC,4966392.02564649,4152478.32206567,11665.75
2017-12-05 22:50:00 UTC,4807707.96249643,2950863.40442941,11673.5
2017-12-05 22:51:00 UTC,5809882.70597028,3139328.5821234,11673.5
2017-12-05 22:52:00 UTC,4322387.58479552,4123431.5596817,11667.0
2017-12-05 22:53:00 UTC,4790781.01827774,3066239.23607538,11677.5
2017-12-05 22:54:00 UTC,4457546.02212919,3647334.73206983,11668.5
2017-12-05 22:55:00 UTC,4388996.40053032,3875175.96099317,11663.75
2017-12-05 22:56:00 UTC,3727429.20214788,4067396.39262745,11647.5
2017-12-05 22:57:00 UTC,4184340.28744434,3978628.48980967,11661.0
2017-12-05 22:58:00 UTC,4251381.41992424,3202981.46334429,11676.0
2017-12-05 22:59:00 UTC,6031433.1690766,2791463.54718214,11684.0
2017-12-05 23:00:00 UTC,5704981.49143656,3076764.34585519,11686.5
2017-12-05 23:01:00 UTC,5633973.65798986,3049161.56191879,11690.5
2017-12-05 23:02:00 UTC,5567699.61588297,3509580.19413064,11681.75
2017-12-05 23:03:00 UTC,4343767.42481946,3976935.01765625,11673.5
2017-12-05 23:04:00 UTC,5685997.30707515,3695213.27548507,11682.5
2017-12-05 23:05:00 UTC,4063509.0710929,4057661.99341175,11664.5
2017-12-05 23:06:00 UTC,4259334.80176777,4619004.74390928,11649.5
2017-12-05 23:07:00 UTC,4163383.7743772,4851868.50039072,11649.5
2017-12-05 23:08:00 UTC,5187072.79354915,3430390.75321467,11685.5
2017-12-05 23:09:00 UTC,4250582.42743143,4126779.60070623,11659.5
2017-12-05 23:10:00 UTC,3646398.14105224,4886979.09043545,11658.5
2017-12-05 23:11:00 UTC,4328308.45757194,4417274.31537468,11662.5
2017-12-05 23:12:00 UTC,5600555.31502021,4536334.50778765,11667.5
2017-12-05 23:13:00 UTC,4772964.54079527,4862961.60215658,11649.5
2017-12-05 23:14:00 UTC,4292831.08007876,4482419.82578918,11649.5
2017-12-05 23:15:00 UTC,4462999.39749837,4329354.19359953,11663.0
2017-12-05 23:16:00 UTC,4780259.69121801,4692457.53994596,11649.5
2017-12-05 23:17:00 UTC,4392591.05911992,4426359.9737016,11649.5
2017-12-05 23:18:00 UTC,4099790.01014707,4516359.1606974,11658.5
2017-12-05 23:19:00 UTC,4352314.56568423,4417798.01588875,11652.5
2017-12-05 23:20:00 UTC,4218020.31765011,4278573.30517309,11659.5
2017-12-05 23:21:00 UTC,4567413.7625099,4115238.90522432,11668.25
2017-12-05 23:22:00 UTC,4628144.73952887,3727057.86621978,11649.5
2017-12-05 23:23:00 UTC,3641214.67280964,4395097.87631457,11641.0
2017-12-05 23:24:00 UTC,3958534.57058129,3971639.45399032,11641.5
2017-12-05 23:25:00 UTC,4706040.73915331,4228953.04413067,11658.5
2017-12-05 23:26:00 UTC,5052304.14202328,3376890.28972939,11670.5
2017-12-05 23:27:00 UTC,4353540.74790932,3544575.07563686,11674.5
2017-12-05 23:28:00 UTC,4360203.57475278,3511947.21898701,11676.75
2017-12-05 23:29:00 UTC,4395775.20561431,3396458.30513382,11674.5
2017-12-05 23:30:00 UTC,4184084.98587251,4688023.79502423,11658.5
2017-12-05 23:31:00 UTC,3981859.63129604,4573513.11133593,11647.5
2017-12-05 23:32:00 UTC,4816161.84226656,4675111.28327865,11655.5
2017-12-05 23:33:00 UTC,4382384.86491943,3939670.47661766,11670.5
2017-12-05 23:34:00 UTC,4227698.11242257,4468583.94729282,11662.5
2017-12-05 23:35:00 UTC,4212102.65404697,3495827.13313622,11673.5
2017-12-05 23:36:00 UTC,4085496.74541948,4426999.14752989,11652.5
2017-12-05 23:37:00 UTC,3786792.6593337,4481290.99777274,11658.5
2017-12-05 23:38:00 UTC,3928490.86290764,4326248.97836365,11654.5
2017-12-05 23:39:00 UTC,3839869.70392221,4550293.28611396,11647.5
2017-12-05 23:40:00 UTC,3025163.3318104,4723050.15544415,11638.0
2017-12-05 23:41:00 UTC,3859195.55167396,4420804.04271852,11648.5
2017-12-05 23:42:00 UTC,4119389.58217861,4526978.04702902,11648.5
2017-12-05 23:43:00 UTC,3910643.15027936,3778431.61878666,11649.5
2017-12-05 23:44:00 UTC,3769178.70845695,4471732.30536198,11646.5
2017-12-05 23:45:00 UTC,2905652.45135352,4247245.9247595,11634.5
2017-12-05 23:46:00 UTC,2719223.16832695,6362242.26892082,11612.5
2017-12-05 23:47:00 UTC,2890781.6785872,5118277.91324356,11613.0
2017-12-05 23:48:00 UTC,2939692.8977315,6408445.41485317,11605.5
2017-12-05 23:49:00 UTC,3091035.21682358,6540230.64654733,11604.5
2017-12-05 23:50:00 UTC,2954793.28101483,6749709.03603225,11612.5
2017-12-05 23:51:00 UTC,3271518.8365913,6640919.14714108,11611.5
2017-12-05 23:52:00 UTC,3019271.14203393,6512287.43637428,11608.0
2017-12-05 23:53:00 UTC,2916679.89278857,6522214.77082503,11603.0
2017-12-05 23:54:00 UTC,2849667.80534315,7226226.47780945,11580.0
2017-12-05 23:55:00 UTC,2865606.62190776,6540038.83401761,11589.5
2017-12-05 23:56:00 UTC,3038226.71785995,6496532.16240767,11589.5
2017-12-05 23:57:00 UTC,2759458.46710185,6185059.88360248,11599.5
2017-12-05 23:58:00 UTC,3058110.27096773,6705079.15272044,11597.0
2017-12-05 23:59:00 UTC,2869936.78395871,6583137.48655672,11599.5
2017-12-06 00:00:00 UTC,3089198.40836038,6635565.1925623,11598.5
2017-12-06 00:01:00 UTC,3441441.80621429,6410236.811936,11614.0
2017-12-06 00:02:00 UTC,3183544.56646964,4069080.31819175,11626.5
2017-12-06 00:03:00 UTC,4234822.18606177,3522534.98670846,11649.5
2017-12-06 00:04:00 UTC,3379687.86454649,3834835.41527496,11631.5
2017-12-06 00:05:00 UTC,3372886.54406823,3389218.24676051,11621.5
2017-12-06 00:06:00 UTC,4200017.35285419,3311121.91303546,11627.5
2017-12-06 00:07:00 UTC,5283542.95948437,3423984.75540626,11643.0
2017-12-06 00:08:00 UTC,4627277.94875252,3284908.91914227,11637.5
2017-12-06 00:09:00 UTC,4722810.15007192,3235349.24309248,11633.5
2017-12-06 00:10:00 UTC,4081736.98649308,3401560.14504572,11629.5
2017-12-06 00:11:00 UTC,4961455.33742001,3114963.46058985,11641.0
2017-12-06 00:12:00 UTC,5438422.9828238,3028371.09609897,11653.75
2017-12-06 00:13:00 UTC,4883716.35321645,2861166.89234683,11645.5
2017-12-06 00:14:00 UTC,4981907.53461439,2637070.51835687,11666.5
2017-12-06 00:15:00 UTC,5459375.77121726,2225506.06246694,11669.5
2017-12-06 00:16:00 UTC,5171738.99414835,2069062.66659282,11669.5
2017-12-06 00:17:00 UTC,5045001.57937494,2103225.68051472,11669.5
2017-12-06 00:18:00 UTC,4758842.44399683,3123674.68576783,11650.75
2017-12-06 00:19:00 UTC,4927452.350639,2284550.35846921,11673.5
2017-12-06 00:20:00 UTC,4796349.09818477,2829410.72078854,11654.0
2017-12-06 00:21:00 UTC,4997767.58429734,2326621.03885035,11670.0
2017-12-06 00:22:00 UTC,5045715.89889858,2170607.80446078,11679.0
2017-12-06 00:23:00 UTC,5144502.70757299,2088018.04452535,11679.5
2017-12-06 00:24:00 UTC,6647591.7217195,2072842.32334118,11698.75
2017-12-06 00:25:00 UTC,6831262.99364977,2302752.69612918,11705.5
2017-12-06 00:26:00 UTC,6881725.29554045,2289699.31028578,11705.5
2017-12-06 00:27:00 UTC,6989853.94931784,2652491.62477674,11716.5
2017-12-06 00:28:00 UTC,6504893.2949812,2758857.85543415,11715.5
2017-12-06 00:29:00 UTC,7355106.4110741,4774918.2419843,11730.5
2017-12-06 00:30:00 UTC,8366362.72664953,4816954.29202852,11735.5
2017-12-06 00:31:00 UTC,8616171.34570166,5000681.96841555,11736.5
2017-12-06 00:32:00 UTC,8582764.50644368,5194840.90566296,11736.0
2017-12-06 00:33:00 UTC,7363057.20928464,5301265.7082173,11731.5
2017-12-06 00:34:00 UTC,8369976.56802255,5267200.10397458,11734.5
2017-12-06 00:35:00 UTC,8298863.64951424,5080437.54255264,11734.5
2017-12-06 00:36:00 UTC,8782540.82974417,4879722.91803004,11738.5
2017-12-06 00:37:00 UTC,8932579.16265452,5471550.71213377,11744.5
2017-12-06 00:38:00 UTC,8925261.09325279,5124427.70384298,11783.5
2017-12-06 00:39:00 UTC,9480419.40323503,5202996.21825093,11803.0
2017-12-06 00:40:00 UTC,9331383.04141013,5064839.10729302,11801.5
2017-12-06 00:41:00 UTC,9163450.34030411,5405643.90910438,11791.5
2017-12-06 00:42:00 UTC,7607656.30142547,5528844.046475,11780.0
2017-12-06 00:43:00 UTC,7572592.83077192,5404956.47435523,11770.5
2017-12-06 00:44:00 UTC,8359442.83950747,5766533.42430882,11778.0
2017-12-06 00:45:00 UTC,8874381.7782829,5665954.55288488,11785.5
2017-12-06 00:46:00 UTC,9060788.38318077,5575282.48902952,11790.5
2017-12-06 00:47:00 UTC,9751226.64618365,5670427.01795029,11791.5
2017-12-06 00:48:00 UTC,9625665.1243358,5826301.40626712,11798.5
2017-12-06 00:49:00 UTC,9387540.66102591,5430941.62553575,11784.0
2017-12-06 00:50:00 UTC,8527798.72474165,4847320.11742965,11776.0
2017-12-06 00:51:00 UTC,10000904.8272408,4366411.82090969,11797.0
2017-12-06 00:52:00 UTC,8834331.33706581,4728725.89353633,11781.5
2017-12-06 00:53:00 UTC,9664414.41334963,4472854.62610866,11799.5
2017-12-06 00:54:00 UTC,10073144.761395,4293396.34198224,11816.0
2017-12-06 00:55:00 UTC,10535766.5606923,4415231.62054003,11826.5
2017-12-06 00:56:00 UTC,9619417.7581594,4488181.11244277,11803.5
2017-12-06 00:57:00 UTC,10153113.4906791,4732868.50429684,11818.0
2017-12-06 00:58:00 UTC,8988995.53564959,5540920.50870619,11803.5
2017-12-06 00:59:00 UTC,8707324.24073256,5445427.91710345,11801.5
2017-12-06 01:00:00 UTC,9071737.56162719,5336664.28809181,11802.0
2017-12-06 01:01:00 UTC,7823256.23503678,4989480.7690386,11791.5
2017-12-06 01:02:00 UTC,8042817.00428079,5625390.4727373,11787.5
2017-12-06 01:03:00 UTC,9343145.31952286,5208915.65064244,11821.25
2017-12-06 01:05:00 UTC,10646885.3582755,5680592.59437774,11834.5
2017-12-06 01:06:00 UTC,9498723.49051316,5246926.10541317,11825.5
2017-12-06 01:07:00 UTC,10631975.099257,5574956.95365298,11837.5
2017-12-06 01:08:00 UTC,10928122.6164949,5153415.5284479,11839.5
2017-12-06 01:09:00 UTC,9807921.58529764,5266046.48812941,11830.5
2017-12-06 01:10:00 UTC,10062155.904652,5447027.40532778,11833.5
2017-12-06 01:11:00 UTC,10264517.6134995,5429102.33825423,11836.0
2017-12-06 01:12:00 UTC,10067796.6581052,3944567.65894799,11851.5
2017-12-06 01:14:00 UTC,9356929.36705422,6036047.76229109,11839.5
2017-12-06 01:15:00 UTC,9426519.4123538,5943465.50864643,11841.0
2017-12-06 01:16:00 UTC,7832816.66652054,5024856.08792106,11807.5
2017-12-06 01:17:00 UTC,8454458.24216742,5193663.38425018,11815.5
2017-12-06 01:18:00 UTC,7183507.64979761,5686163.64363073,11799.0
2017-12-06 01:19:00 UTC,7757905.34299226,5270766.58405772,11804.5
2017-12-06 01:20:00 UTC,7412840.54677743,5534278.65830486,11793.0
2017-12-06 01:21:00 UTC,7225195.08060886,5455268.04877306,11790.5
2017-12-06 01:22:00 UTC,7831446.89609688,5552714.31870951,11795.0
2017-12-06 01:23:00 UTC,7592253.74494926,5404932.25216969,11786.0
2017-12-06 01:24:00 UTC,7936164.85164552,5474381.62263985,11786.0
2017-12-06 01:25:00 UTC,7914568.41703643,5636363.69786784,11789.5
2017-12-06 01:26:00 UTC,7811174.75789468,5678609.32935384,11787.0
2017-12-06 01:27:00 UTC,7755773.69178555,5433229.3856658,11791.0
2017-12-06 01:28:00 UTC,8291315.05026062,5394628.82543594,11791.5
2017-12-06 01:29:00 UTC,8106146.01127569,5471143.87680995,11788.75
2017-12-06 01:31:00 UTC,7745540.51380214,5245888.88904546,11780.25
2017-12-06 01:32:00 UTC,6280557.8032635,5523757.27409845,11765.0
2017-12-06 01:33:00 UTC,7002054.75866191,5952458.71441788,11768.5
2017-12-06 01:34:00 UTC,7265516.28242484,5576032.07290832,11781.0
2017-12-06 01:35:00 UTC,8485162.39874346,5003175.71736091,11781.5
2017-12-06 01:36:00 UTC,6988678.18723405,5253346.47103746,11777.0
2017-12-06 01:37:00 UTC,8521364.79110885,5197215.61708968,11792.75
2017-12-06 01:38:00 UTC,8425229.57601211,5114030.45499347,11790.5
2017-12-06 01:39:00 UTC,9363461.4464816,5025296.66877654,11802.5
2017-12-06 01:40:00 UTC,8931248.83343248,5157025.84790885,11798.5
2017-12-06 01:41:00 UTC,9294913.38154968,5310447.26305825,11812.5
2017-12-06 01:42:00 UTC,9577696.04049071,4948162.40572128,11819.0
2017-12-06 01:43:00 UTC,10822048.0405369,4493905.66235265,11838.5
2017-12-06 01:44:00 UTC,10857529.8208905,4409680.20673365,11835.5
2017-12-06 01:45:00 UTC,9158476.8798428,4984681.09691338,11813.5
2017-12-06 01:46:00 UTC,9621440.76234096,5001919.49826047,11819.0
2017-12-06 01:47:00 UTC,8419775.83293848,5230142.32855316,11797.5
2017-12-06 01:48:00 UTC,9446424.64698828,5341395.2917348,11807.5
2017-12-06 01:49:00 UTC,9518144.69833645,5105260.4097008,11811.0
2017-12-06 01:50:00 UTC,9011815.03847421,4623273.50542707,11816.25
2017-12-06 01:51:00 UTC,8521978.35827323,4389065.49701305,11817.0
2017-12-06 01:52:00 UTC,8713519.19875291,4202898.57981775,11819.5
2017-12-06 01:53:00 UTC,8544743.92599693,4388352.72605562,11819.5
2017-12-06 01:54:00 UTC,9032511.28887656,3918013.31415977,11833.5
2017-12-06 01:55:00 UTC,8620530.65019218,3806849.87805007,11837.0
2017-12-06 01:56:00 UTC,8334041.67168278,4007924.62244722,11836.5
2017-12-06 01:57:00 UTC,8409487.56438001,2440486.17577677,11851.5
2017-12-06 01:58:00 UTC,8244035.31149621,1754107.35479438,11863.5
2017-12-06 01:59:00 UTC,8673837.99538225,1644436.00691618,11870.5
2017-12-06 02:00:00 UTC,6944935.40268477,2880686.35685691,11867.5
2017-12-06 02:01:00 UTC,5603451.53939527,5289896.19052694,11846.0
2017-12-06 02:02:00 UTC,8797721.7181644,4560721.53482427,11876.0
2017-12-06 02:03:00 UTC,10535481.4559407,3570507.44687755,11911.0
2017-12-06 02:04:00 UTC,10402703.568304,3749185.67127626,11932.0
2017-12-06 02:05:00 UTC,10247976.0343757,3071232.35436535,11941.5
2017-12-06 02:06:00 UTC,9964543.57343562,2980583.49012822,11923.0
2017-12-06 02:07:00 UTC,9678145.46122123,2506161.07280502,11950.5
2017-12-06 02:08:00 UTC,8820515.93034725,3697280.23273664,11903.0
2017-12-06 02:09:00 UTC,9387430.08797255,2793574.11847057,11928.0
2017-12-06 02:10:00 UTC,9380151.72265651,3122914.03494878,11914.5
2017-12-06 02:11:00 UTC,9164994.48471974,2794498.03012335,11915.5
2017-12-06 02:12:00 UTC,9699482.95341196,2615760.53960674,11932.5
2017-12-06 02:13:00 UTC,9404253.29578165,2734049.82926779,11942.5
2017-12-06 02:14:00 UTC,9258144.07236023,2839295.8997571,11943.0
2017-12-06 02:15:00 UTC,8611818.41993771,2849258.98357338,11981.0
2017-12-06 02:16:00 UTC,7617068.83859138,2779137.83350016,11985.5
2017-12-06 02:17:00 UTC,7027178.33161983,2579830.72973315,11971.0
2017-12-06 02:18:00 UTC,7780740.92556174,2607676.80315663,11974.5
2017-12-06 02:19:00 UTC,7875610.02053928,2850423.4395358,11984.0
2017-12-06 02:20:00 UTC,8021832.53696049,2488665.34623597,11988.0
2017-12-06 02:21:00 UTC,8071940.5519958,2815162.54193915,11988.0
2017-12-06 02:22:00 UTC,7092898.61436634,3181781.52000512,11997.5
2017-12-06 02:23:00 UTC,5241068.62184706,2737891.37134136,12055.5
2017-12-06 02:24:00 UTC,5925357.31364799,2253161.99321164,12072.0
2017-12-06 02:25:00 UTC,4980382.22332665,2678758.5384615,12055.5
2017-12-06 02:26:00 UTC,4541578.14976515,3092116.52632831,12024.0
2017-12-06 02:27:00 UTC,4503235.77946005,2999165.05017334,12035.5
2017-12-06 02:28:00 UTC,4674312.60220211,3172706.91360593,12049.5
2017-12-06 02:29:00 UTC,5241112.83464039,3015385.26601782,12072.0
2017-12-06 02:30:00 UTC,7727986.318484,2921930.55371343,12095.5
2017-12-06 02:31:00 UTC,8438252.23158495,3578449.51827883,12088.0
2017-12-06 02:32:00 UTC,3702879.69533988,3250361.74093375,12054.5
2017-12-06 02:33:00 UTC,4032793.47198473,3790965.9589367,12034.0
2017-12-06 02:34:00 UTC,4203930.47385926,7397153.08651652,12046.0
2017-12-06 02:35:00 UTC,4978800.44436972,6174002.84160444,12073.5
2017-12-06 02:36:00 UTC,5347847.54970149,6016229.58058971,12072.0
2017-12-06 02:37:00 UTC,7971127.70900486,5090549.8688395,12104.0
2017-12-06 02:38:00 UTC,8762106.4816939,4302396.90417553,12139.5
2017-12-06 02:39:00 UTC,8813664.78618246,3906905.40926763,12141.0
2017-12-06 02:40:00 UTC,7544442.87910381,5033739.29839141,12090.5
2017-12-06 02:41:00 UTC,7593048.0183898,5293510.58607761,12094.5
2017-12-06 02:42:00 UTC,8177543.96825033,4220759.96044786,12127.75
2017-12-06 02:43:00 UTC,8601081.59548104,4838064.20530251,12126.5
2017-12-06 02:44:00 UTC,9285130.72835743,5965249.02899477,12109.5
2017-12-06 02:45:00 UTC,9579347.73759569,5150442.0156642,12126.0
2017-12-06 02:46:00 UTC,8795707.38790742,6425235.64670232,12093.0
2017-12-06 02:47:00 UTC,8617273.14025664,5797935.4868537,12107.0
2017-12-06 02:48:00 UTC,9215310.27842909,5599759.61387671,12116.5
2017-12-06 02:49:00 UTC,7058281.98257831,6367433.2663867,12118.5
2017-12-06 02:50:00 UTC,7016963.22968482,8210588.26599004,12096.0
2017-12-06 02:51:00 UTC,6685592.68917093,7782806.7314158,12096.5
2017-12-06 02:53:00 UTC,6051268.79447813,7006895.33454212,12098.0
2017-12-06 02:54:00 UTC,6247645.7407851,6966352.06480778,12109.5
2017-12-06 02:55:00 UTC,7428274.17689419,5193918.18793983,12150.25
2017-12-06 02:56:00 UTC,7962917.56609537,4998702.75314924,12163.5
2017-12-06 02:57:00 UTC,8015397.78375535,5141078.68370167,12151.5
2017-12-06 02:58:00 UTC,7750863.90712464,5345412.53033145,12141.5
2017-12-06 02:59:00 UTC,8056709.75048896,5469064.32007537,12140.0
2017-12-06 03:00:00 UTC,7881727.24571658,5015473.89617669,12150.0
2017-12-06 03:01:00 UTC,7595187.40351435,4738167.18641562,12174.0
2017-12-06 03:02:00 UTC,7644713.14303147,4519422.67724723,12186.5
2017-12-06 03:03:00 UTC,7611569.67675721,4391145.18614223,12206.0
2017-12-06 03:04:00 UTC,7895733.99886458,4215762.75524355,12198.5
2017-12-06 03:05:00 UTC,8149815.65648207,4082276.06742424,12206.0
2017-12-06 03:06:00 UTC,8229945.9160788,3943849.09705151,12203.5
2017-12-06 03:07:00 UTC,8333859.46171607,3481435.8329509,12190.5
2017-12-06 03:08:00 UTC,7833330.7220718,4041756.19359867,12182.5
