Strategy Name,Strategy Filename,Results Filename,Exchange,Strategy Type,BT Start Date,BT Start Date TS,BT End Date,BT End Date TS,Timerange,Start Balance,Total Pairs,Stake Type,Stake Amount,Timeframe,End Balance,Net Profit,Profit %,CAGR,Sortino,Sharpe,Profit Factor,Expectancy,Drawdown %,Calmar Ratio,Wins,Draws,Losses,Total Trades,Winrate %,Draws %,Loss %,Risk per Trade,Pairs with Profit,Pairs with Profit %,Trade Count Long,Trade Count Short,Profit Mean,Profit Median,Profit Total,Profit Total Long,Profit Total Short,Profit Total Abs,Profit Total Long Abs,Profit Total Short Abs,Calmar,Stoploss,Total Volume,Trades per Day,Market Change,Stake Currency,Rejected Signals,Max Open Trades,Trailing Stop,Trailing Stop Positive,Trailing Stop Positive Offset,Trailing Only Offset is Reached,Use Custom Stoploss,Use Exit Signal,Exit Profit Only,Exit Profit Offset,Ignore ROI if Entry Signal,Backtest Best Day,Backtest Worst Day,Backtest Best Day Abs,Backtest Worst Day Abs,Winning Days,Draw Days,Losing Days,Holding Avg,Holding Avg S,Winner Holding Avg,Winner Holding Avg S,Loser Holding Avg,Loser Holding Avg S,Max Drawdown,Max Relative Drawdown,Max Drawdown Abs,Drawdown Start,Drawdown Start Ts,Drawdown End,Drawdown End Ts,Max Drawdown Low,Max Drawdown High,Csum Min,Csum Max,H Timestamp,U Timestamp,Strategy Remark,Hyperopt,Highest win streak,Average win streak,Highest lose streak,Average lose streak,Timeframe average trades amount,Difference perc. from trades
CombinedBinHAndCluc,CombinedBinHAndCluc.py,CombinedBinHAndCluc-spot-1h-2023-04-06_12-56-37.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,54.711495630000286,-945.2885043699999,-0.9452885043699999,-0.41757651202929713,-7.418338948501477,-5.468689557646432,0.8188889035971547,-0.07834646151100721,0.952218452423348,-0.4385301618201012,4440,0,3385,7825,0.5674121405750798,0.0,0.4325878594249201,29.587713618297766,14,0.28,7825,0,-0.003377040502326537,0.008768824470283907,-0.9452885043699999,-0.9452885043699999,0.0,-945.2885043699999,-945.2885043699999,0.0,-0.9666632597147072,-0.05,231523.85906318002,3.99,6.778835728356005,USDT,30106,10,0,,0.0,0,0,1,1,0.0,0,0.5994005994005994,-3.078418396009336,32.20433533,-74.36926609,756,579,390,7:53:00,28380,9:14:00,33240,6:05:00,21900,27.82003658780124,0.952218452423348,1090.3224851599996,2018-01-14 23:00:00,1515970800000.0,2022-05-09 23:00:00,1652137200000.0,-945.2885043699995,145.03398079000002,54.711495630000286,1145.03398079,2023-04-06 12:43:00,1680777780,36 BerlinguyinCa,0,,,,,,
CombinedBinHAndCluc,CombinedBinHAndCluc.py,CombinedBinHAndCluc-spot-30m-2023-04-06_12-57-30.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,563.1588316299973,-436.8411683699999,-0.43684116836999987,-0.13363600397553976,-2.0070177200350647,-0.9731153019255355,0.9850572077281968,-0.005058699936377531,0.8258857069150677,-0.16180931920315048,8007,0,4098,12105,0.6614622057001239,0.0,0.33853779429987607,134.3867579622701,25,0.5,12105,0,-9.968613681758322e-05,0.010911476583118371,-0.43684116836999987,-0.43684116836999987,0.0,-436.8411683699999,-436.8411683699999,0.0,-0.6916714124431254,-0.05,1626751.7051332798,8.29,5.314873936914085,USDT,132982,10,0,,0.0,0,0,1,1,0.0,0,0.7642151548081708,-2.5763651037197604,127.46660865,-505.66533703,864,211,383,5:36:00,20160,5:57:00,21420,4:56:00,17760,15.379447954839488,0.8258857069150677,2382.9566009099985,2021-05-10 13:00:00,1620651600000.0,2022-11-09 21:00:00,1668027600000.0,-497.6220068400025,1885.3345940699962,502.37799315999774,2885.3345940699965,2023-04-06 12:43:00,1680777780,36 BerlinguyinCa,0,,,,,,
CombinedBinHAndCluc,CombinedBinHAndCluc.py,CombinedBinHAndCluc-spot-15m-2023-04-06_12-58-50.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,1430.3089858099938,430.3089858099996,0.4303089858099996,0.09353042369606102,1.7573022482596603,0.8022326774802782,1.0107900734575315,0.0031927480471842795,0.5777940664808026,0.16187501589576916,9987,0,4197,14184,0.7041032148900169,0.0,0.2958967851099831,181.91039461767485,28,0.56,14184,0,0.0005770092671122411,0.009890494543866275,0.4303089858099996,0.4303089858099996,0.0,430.3089858099996,430.3089858099996,0.0,0.9738757545855278,-0.05,2580217.0372571,9.71,5.18837879436268,USDT,150190,10,0,,0.0,0,0,1,1,0.0,0,0.880539319082075,-4.240685857671818,154.88003989,-547.21954265,895,192,370,3:23:00,12180,3:28:00,12480,3:11:00,11460,7.7321595638698914,0.5777940664808026,1901.2517931600032,2021-12-27 14:30:00,1640615400000.0,2022-12-17 02:15:00,1671243300000.0,389.2835436599935,2290.5353368199967,851.0683113299993,3290.535336819997,2023-04-06 12:43:00,1680777780,36 BerlinguyinCa,0,,,,,,
CombinedBinHAndCluc,CombinedBinHAndCluc.py,CombinedBinHAndCluc-spot-5m-2023-04-06_13-01-03.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,6794.527304530002,5794.52730453,5.79452730453,0.8929246480722253,6.809114279021564,5.721809607423938,1.080921862168307,0.020879838510094118,0.47194501160040025,1.8920099293861632,9015,0,3135,12150,0.7419753086419754,0.0,0.2580246913580247,441.94818767970037,32,0.64,12150,0,0.0018542206041316706,0.009885486006252855,5.79452730453,5.79452730453,0.0,5794.52730453,5794.52730453,0.0,21.402400748148686,-0.05,5369670.4803083595,11.09,4.119207696235764,USDT,104310,10,0,,0.0,0,0,1,1,0.0,0,1.5118318250332374,-3.9446171997746444,718.08923319,-2282.72209641,684,161,248,1:21:00,4860,1:19:00,4740,1:26:00,5160,6.040622985333631,0.47194501160040025,3852.2977165599923,2021-05-12 23:00:00,1620860400000.0,2021-05-23 16:40:00,1621788000000.0,3310.3009376700147,7162.598654230007,699.70999544,8933.702192680004,2023-04-06 12:43:00,1680777780,36 BerlinguyinCa,0,,,,,,
CombinedBinHAndCluc,CombinedBinHAndCluc.py,CombinedBinHAndCluc-spot-5m-2023-04-07_20-09-49.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,2922.483292180015,1922.48329218,1.9224832921800001,0.42925271843672275,11.636205838436705,4.164667622929166,1.0430024044260853,0.012894726827012981,0.39860519069283007,1.076886925859202,7331,128,7446,14905,0.4918483730291848,0.008587722240858773,0.4995639047299564,246.69636393717877,28,0.56,14905,0,0.0009388635815535955,0.0,1.9224832921800001,1.9224832921800001,0.0,1922.48329218,1922.48329218,0.0,8.407279821416914,-0.023,3677009.30448365,13.6,4.119207696235764,USDT,72152,10,0,,0.0,0,0,1,1,0.0,0,1.5189959190558024,-2.2885249309700066,409.45670175,-347.5831482,561,172,360,0:42:00,2520,0:56:00,3360,0:25:00,1500,4.6048832336636,0.39860519069283007,1833.2534751900018,2021-10-31 00:05:00,1635638700000.0,2022-11-11 14:30:00,1668177000000.0,1765.9176294400138,3599.1711046300156,752.2619999299998,4599.171104630015,2023-04-07 20:07:01,1680890821,LONG optimization process... never again...,1,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-1d-2023-04-08_07-32-42.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,1413.66603989,413.6660398899999,0.41366603988999995,0.06648676883089233,0.08294935166587801,0.06301697268641071,1.2783711872068406,0.10585946555753067,0.47510397696987633,0.1399415118663759,44,0,27,71,0.6197183098591549,0.0,0.38028169014084506,139.19364735746476,21,0.42,71,0,0.09879933754346701,0.041085466922162764,0.41366603988999995,0.41366603988999995,0.0,413.6660398899999,413.6660398899999,0.0,0.8473978066697325,-0.5,9882.748962379997,0.04,7.62046276829005,USDT,3847,10,0,,0.0,0,0,1,0,0.0,0,0.999000999000999,-3.506993006973685,166.0495092,-811.07967256,38,1307,19,"58 days, 16:34:00",5070840,"52 days, 13:05:00",4539900,"68 days, 16:53:00",5935980,5.0099544153491715,0.47510397696987633,1155.82569651,2022-04-11 00:00:00,1649635200000.0,2022-06-12 00:00:00,1654992000000.0,276.9590254400002,1432.7847219500002,908.83330281,2432.78472195,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-4h-2023-04-08_07-32-57.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,578.0804546999999,-421.9195453000002,-0.4219195453000002,-0.09692967398324137,-0.3679334340127535,-0.35340580835313806,0.8004914625937998,-0.08371861381763313,0.6905840746618934,-0.1403589766107735,278,0,201,479,0.5803757828810021,0.0,0.4196242171189979,66.05350216617954,23,0.46,479,0,-0.003435861686797266,0.026797154580343114,-0.4219195453000002,-0.4219195453000002,0.0,-421.9195453000002,-421.9195453000002,0.0,-0.5949226648201542,-0.5,31639.6275376,0.24,6.874541178909492,USDT,30697,10,0,,0.0,0,0,1,0,0.0,0,0.9457732302466799,-3.49309698950009,62.26726291,-204.42459176,173,1599,111,"10 days, 10:39:00",902340,"7 days, 1:56:00",611760,"15 days, 2:17:00",1304220,9.342444598459569,0.6905840746618934,749.9940849299996,2018-01-20 20:00:00,1516478400000.0,2020-03-13 00:00:00,1584057600000.0,-663.9654427299996,86.02864220000001,336.0345572700004,1086.0286422,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-1h-2023-04-08_07-33-34.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,405.82498981999856,-594.17501018,-0.59417501018,-0.15445360962866395,-0.8026902492340391,-0.8634968461991592,0.8540505351223103,-0.05722107894334638,0.7361743243947872,-0.20980575457537326,1118,0,721,1839,0.6079390973355084,0.0,0.39206090266449156,63.21862040062534,25,0.5,1839,0,-0.0014758725323728227,0.014500015988836996,-0.59417501018,-0.59417501018,0.0,-594.17501018,-594.17501018,0.0,-0.7859250746839186,-0.5,116259.04291675,0.94,6.778835728356005,USDT,111924,10,0,,0.0,0,0,1,0,0.0,0,1.2742586665658662,-3.0007321709668124,54.03431113,-177.48450795,479,1230,226,"2 days, 14:40:00",225600,"1 day, 19:38:00",157080,"3 days, 20:10:00",331800,10.631255382980099,0.7361743243947872,758.7706695800001,2018-01-17 22:00:00,1516226400000.0,2020-03-13 02:00:00,1584064800000.0,-728.0763836800002,30.6942859,271.92361631999995,1030.6942859,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-30m-2023-04-08_07-34-32.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,1196.370835530001,196.37083553000025,0.19637083553000026,0.045810818958547994,0.22957249551602332,0.23183748623343375,1.018688564949993,0.0073740479072945675,0.5694247744130779,0.0804510464191982,1875,0,1222,3097,0.605424604455925,0.0,0.3945753955440749,158.5920627238521,24,0.48,3097,0,0.001545091201483758,0.00997802202472118,0.19637083553000026,0.19637083553000026,0.0,196.37083553000025,196.37083553000025,0.0,0.4509587789313382,-0.5,491159.61825576995,2.12,5.314873936914085,USDT,198865,10,0,,0.0,0,0,1,0,0.0,0,0.6008183730299965,-1.6845535490633794,130.358942,-400.7910178,616,558,282,"1 day, 6:20:00",109200,21:20:00,76800,"1 day, 20:09:00",158940,7.521295455325658,0.5694247744130779,1582.1699732200007,2021-12-02 15:00:00,1638457200000.0,2023-01-01 00:00:00,1672531200000.0,196.3708355300008,1778.5408087500014,807.7781226999998,2778.5408087500014,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-15m-2023-04-08_07-36-19.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,872.4872479800015,-127.51275201999988,-0.12751275201999987,-0.03350433800599684,-0.21465654536945125,-0.24103413220819273,0.9888620814383984,-0.004389210831817203,0.6980694570720997,-0.04799570825877913,3704,0,2409,6113,0.6059218059872403,0.0,0.3940781940127597,113.10577524840502,25,0.5,6113,0,0.0006942203066986864,0.006921339530035181,-0.12751275201999987,-0.12751275201999987,0.0,-127.51275201999988,-127.51275201999988,0.0,-0.23886427388852569,-0.5,691415.6040935,4.18,5.18837879436268,USDT,402992,10,0,,0.0,0,0,1,0,0.0,0,0.9055998538751484,-1.770056334983854,134.8759262,-453.50444484,829,279,351,15:33:00,55980,10:55:00,39300,22:41:00,81660,10.1928023978684,0.6980694570720997,1830.7005491,2021-05-16 14:00:00,1621173600000.0,2022-06-13 20:30:00,1655152200000.0,-208.18135626999873,1622.5191928300012,423.86715671000013,2622.5191928300014,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-5m-2023-04-08_07-40-55.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,1610.6451594099822,610.6451594100008,0.6106451594100009,0.17202533876226522,0.8255453627662046,0.8771686353842498,1.0124324236741873,0.004865361999671025,0.7864589083515666,0.2187340456513281,9859,0,6339,16198,0.608655389554266,0.0,0.39134461044573404,313.6415519759396,31,0.62,16198,0,0.0005469226238421584,0.0035528517438098784,0.6106451594100009,0.6106451594100009,0.0,610.6451594100008,610.6451594100008,0.0,1.3534703951101552,-0.5,5080365.858906269,14.78,4.119207696235764,USDT,1006388,10,0,,0.0,0,0,1,0,0.0,0,3.1223752265230638,-2.747689281434851,487.89791189,-1258.97422004,690,5,401,4:43:00,16980,3:13:00,11580,7:03:00,25380,13.423322284818893,0.7864589083515666,5905.322945040009,2021-05-15 20:35:00,1621110900000.0,2022-12-28 23:30:00,1672270200000.0,603.4265679099833,6508.749512949992,965.0574136000002,7508.749512949992,2023-04-08 07:32:03,1680931923,BinHV strategy,0,,,,,,
BinHV27,BinHV27.py,BinHV27-spot-5m-2023-04-08_10-05-12.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,727.6115033599831,-272.38849663999997,-0.27238849664,-0.10048477152379987,-0.5852130288102827,-0.8079178250375737,0.9885194110860855,-0.1543484115784587,0.7996343236208934,-0.1256634045782153,9631,2622,5115,17368,0.5545255642561032,0.150967296176877,0.2945071395670198,168.4013251353823,23,0.46,17368,0,5.637199113842518e-05,0.0018684284097806392,-0.27238849664,-0.27238849664,0.0,-272.38849663999997,-272.38849663999997,0.0,-0.5937904564941088,-0.253,2924794.21495132,15.85,4.119207696235764,USDT,854229,10,0,,0.0,0,0,1,0,0.0,0,2.048371876641686,-2.714942555909401,190.84764552,-729.34524976,714,4,378,3:35:00,12900,2:02:00,7320,6:22:00,22920,13.728851984377298,0.7996343236208934,2903.8063947000064,2021-05-16 14:00:00,1621173600000.0,2023-01-01 00:00:00,1672531200000.0,-272.3884966400165,2631.41789805999,727.6115033599831,3631.4178980599895,2023-04-08 10:00:27,1680940827,Optimized BinHV27 strategy,1,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-1d-2023-04-13_13-41-07.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,627.2553405499999,-372.74465945,-0.37274465944999996,-0.08306863552625543,-16.828428674539534,-0.5821398630227927,0.6958831368876648,-0.2969458331139735,0.407155097465166,-0.2040220938984126,22,0,911,933,0.023579849946409433,0.0,0.9764201500535906,81.758256686388,17,0.34,933,0,-0.004708855571097009,-0.016856311094292684,-0.37274465944999996,-0.37274465944999996,0.0,-372.74465945,-372.74465945,0.0,-0.8909999629523604,-0.015,76280.4534884,0.48,7.62046276829005,USDT,1247,10,0,,0.0,0,0,1,0,0.0,0,0.9990009990009989,-0.16943831785612642,85.059815,-16.78309502,20,1650,265,"1 day, 17:30:00",149400,"30 days, 10:55:00",2631300,"1 day, 0:51:00",89460,5.318721862231399,0.407155097465166,427.87624595000017,2021-11-03 00:00:00,1635897600000.0,2022-12-30 00:00:00,1672358400000.0,-376.9837270700001,50.892518880000054,623.0162729299999,1050.89251888,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-4h-2023-04-13_13-41-54.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,140.50530408999816,-859.49469591,-0.85949469591,-0.3058692148490427,-25.480140496492872,-2.0992487710299947,0.6484893383424299,-0.34390786262205664,0.8613009722896005,-0.35512465989205744,64,0,2895,2959,0.021628928692125717,0.0,0.9783710713078743,51.79541296189253,15,0.3,2959,0,-0.006057151989528162,-0.01685285305045138,-0.85949469591,-0.85949469591,0.0,-859.49469591,-859.49469591,0.0,-0.9717078084210332,-0.015,153262.62695424,1.51,6.874541178909492,USDT,5909,10,0,,0.0,0,0,1,0,0.0,0,0.9990009990009991,-0.7505167368626141,60.61633953,-38.22110947,55,1394,496,"1 day, 3:24:00",98640,"14 days, 22:56:00",1292160,20:04:00,72240,18.099660093419022,0.8613009722896005,872.5176882800015,2018-01-28 04:00:00,1517112000000.0,2022-12-29 00:00:00,1672272000000.0,-859.4946959100015,13.022992369999976,140.50530408999816,1013.02299237,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-1h-2023-04-13_13-44-23.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,553.3535937500026,-446.6464062499997,-0.4466464062499997,-0.10424425643634061,-5.796718161740654,-0.4084866652448423,0.9325044630738348,-0.06524004697040353,0.7319484699577787,-0.1424202122348227,120,0,3471,3591,0.03341687552213868,0.0,0.9665831244778613,115.2210930261125,19,0.38,3591,0,-0.00046515627621153145,-0.016846495873968283,-0.4466464062499997,-0.4466464062499997,0.0,-446.6464062499997,-446.6464062499997,0.0,-0.5941974256121624,-0.015,413758.94505677,1.83,6.778835728356005,USDT,40173,10,0,,0.0,0,0,1,0,0.0,0,2.4992145401067334,-0.9612859603293,152.940253,-169.44016073,100,1223,636,"1 day, 8:52:00",118320,"15 days, 19:10:00",1365000,20:54:00,75240,12.592125632491257,0.7319484699577787,1456.1070913099984,2021-02-12 07:00:00,1613113200000.0,2022-12-29 20:00:00,1672344000000.0,-466.74971018999753,989.3573811200008,533.2502898100026,1989.3573811200006,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-30m-2023-04-13_13-48-34.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,1307.2866239699968,307.28662397000016,0.3072866239700002,0.06923407709259632,2.9532378843998353,0.22836868293052892,1.0314704631289309,0.030245198017591512,0.6769948412062933,0.10226677203216586,130,0,3209,3339,0.03893381251871818,0.0,0.9610661874812818,183.1611544788949,21,0.42,3339,0,0.0022618759576145554,-0.016836337608548607,0.3072866239700002,0.3072866239700002,0.0,307.28662397000016,307.28662397000016,0.0,0.593546178322644,-0.015,611575.09480503,2.29,5.314873936914085,USDT,54162,10,0,,0.0,0,0,1,0,0.0,0,1.998001998001998,-1.5686707229203602,417.148875,-484.05040067,105,826,522,"1 day, 10:32:00",124320,"15 days, 22:00:00",1375200,20:27:00,73620,11.101717407646158,0.6769948412062933,2559.2424009400056,2021-05-05 19:30:00,1620243000000.0,2022-06-22 00:00:00,1655856000000.0,221.05583054999664,2780.2982314900023,795.9893290099999,3780.2982314900023,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-15m-2023-04-13_13-54-28.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,6021.383462980012,5021.383462980002,5.021383462980002,0.5659960169719387,16.919353550626354,1.7892681608276229,1.313609512858537,0.2982146648978987,0.3670647700062913,1.5419513481564515,159,0,3080,3239,0.049089225069465885,0.0,0.9509107749305341,309.6603570226181,30,0.6,3239,0,0.00792976851938118,-0.016825460254031678,5.021383462980002,5.021383462980002,0.0,5021.383462980002,5021.383462980002,0.0,17.888622539976677,-0.015,1002989.89639626,2.22,5.18837879436268,USDT,56367,10,0,,0.0,0,0,1,0,0.0,0,3.996003996003996,-1.3973902717105795,1635.757028,-490.17495791,114,827,512,"1 day, 6:04:00",108240,"11 days, 5:45:00",971100,17:41:00,63660,5.378851912771503,0.4250973099789657,2689.918899440002,2021-12-27 07:00:00,1640588400000.0,2022-06-28 22:00:00,1656453600000.0,3638.2670754600085,6328.1859749000105,667.5745720899994,7328.1859749000105,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-5m-2023-04-13_14-05-25.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,2228.3638128799976,1228.36381288,1.22836381288,0.30583868580576934,16.283489304253788,1.7716470890875957,1.192743585506577,0.1559839859306349,0.26579646599700935,1.1506499330552067,489,0,2075,2564,0.19071762870514822,0.0,0.8092823712948518,186.52078973447348,27,0.54,2564,0,0.0038149324758133974,-0.01677571649077521,1.22836381288,1.22836381288,0.0,1228.36381288,1228.36381288,0.0,8.055893007172703,-0.015,478239.30487919,2.34,4.119207696235764,USDT,12443,10,0,,0.0,0,0,1,0,0.0,0,1.0071652042084966,-1.183837407782168,160.671462,-152.70756879,110,683,287,14:35:00,52500,"1 day, 1:48:00",92880,11:57:00,43020,3.217739488704392,0.27504100489655303,806.7125789899997,2021-11-18 04:25:00,1637209500000.0,2022-12-28 21:25:00,1672262700000.0,1228.363812879998,2035.0763918699977,759.0817403599999,3035.076391869997,2023-04-13 13:39:24,1681385964,Berlinguyinca,0,,,,,,
Low_BB,Low_BB.py,Low_BB-spot-15m-2023-04-13_21-52-02.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,2484.540781569997,1484.54078157,1.48454078157,0.25528951005816647,14.765689657394445,2.7773563014907094,1.185989369580576,0.11277994674487979,0.1800016160399757,1.4182623227197608,1022,58,2456,3536,0.28902714932126694,0.016402714932126698,0.6945701357466063,150.89035296473133,30,0.6,3536,0,0.0029533978869408567,-0.021588313719725895,1.48454078157,1.48454078157,0.0,1484.54078157,1484.54078157,0.0,10.784796249015042,-0.02,533548.28808329,2.42,5.18837879436268,USDT,14425,10,0,,0.0,0,0,1,0,0.0,0,1.1142410325679246,-1.195100001380216,276.70960259,-115.12208176,289,874,287,2:44:00,9840,6:17:00,22620,1:04:00,3840,2.3052451215889715,0.20746288961547799,503.17369415999997,2022-05-11 23:30:00,1652311800000.0,2022-11-09 18:15:00,1668017700000.0,1292.210620879998,1795.384315039998,827.7232445699999,2795.384315039997,2023-04-13 21:48:19,1681415299,optimized,1,,,,,,
Quickie,Quickie.py,Quickie-spot-1d-2023-04-14_20-58-20.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,487.84296318999986,-512.15703681,-0.51215703681,-0.12493799657964244,-0.6913830693178684,-0.753601954534547,0.6205742634275969,-0.035426760248302824,0.5721310215852117,-0.21837305069296004,670,0,69,739,0.9066305818673883,0.0,0.09336941813261164,83.2332047987686,20,0.4,739,0,-0.008281289031547883,0.00999000999000999,-0.51215703681,-0.51215703681,0.0,-512.15703681,-512.15703681,0.0,-0.8712319235599496,-0.25,61509.338346289995,0.38,7.62046276829005,USDT,3415,10,0,,0.0,0,0,1,0,0.0,0,0.5994009732936725,-2.514607472612192,61.52774936,-230.14042939,317,1395,35,"3 days, 15:26:00",314760,"2 days, 20:59:00",248340,"11 days, 2:26:00",959160,7.555195261261389,0.5721310215852117,650.7890489500002,2021-06-17 00:00:00,1623888000000.0,2022-10-11 00:00:00,1665446400000.0,-513.3065066700002,137.48254228,486.6934933299998,1137.48254228,2023-04-14 20:56:43,1681498603,BerlinGuyinCA,0,,,,,,
Quickie,Quickie.py,Quickie-spot-4h-2023-04-14_20-59-17.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,83.68490958000041,-916.3150904199999,-0.9163150904199999,-0.36965976298324643,-1.4685216226021325,-3.046526906281013,0.5182397320224308,-0.035874021994929506,0.9174695779015328,-0.40291228383696887,2722,0,219,2941,0.925535532131928,0.0,0.07446446786807208,30.34547233570554,14,0.28,2941,0,-0.007048785976282425,0.00999000999000999,-0.9163150904199999,-0.9163150904199999,0.0,-916.3150904199999,-916.3150904199999,0.0,-0.97252459976139,-0.25,89246.03413931,1.5,6.874541178909492,USDT,32976,10,0,,0.0,0,0,1,0,0.0,0,0.7768919584359234,-2.5145082097106215,19.18473902,-104.12369407,693,1105,98,"1 day, 18:46:00",153960,"1 day, 6:22:00",109320,"8 days, 5:01:00",709260,20.870896433798862,0.9174695779015328,930.3037197299996,2017-12-31 20:00:00,1514750400000.0,2023-01-01 00:00:00,1672531200000.0,-916.3150904199996,13.98862931,83.68490958000041,1013.98862931,2023-04-14 20:56:43,1681498603,BerlinGuyinCA,0,,,,,,
Quickie,Quickie.py,Quickie-spot-1h-2023-04-14_21-02-32.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,40.96617650000462,-959.0338235000002,-0.9590338235000001,-0.44809663875846484,-1.629278143031712,-4.0525446494104385,0.5535760640463572,-0.030040610690213798,0.9607191700301889,-0.4664179218411809,4477,0,323,4800,0.9327083333333334,0.0,0.06729166666666667,21.74024215610625,13,0.26,4800,0,-0.005274870657820411,0.00999000999000999,-0.9590338235000001,-0.9590338235000001,0.0,-959.0338235000002,-959.0338235000002,0.0,-0.972041701192105,-0.25,104353.16234931,2.45,6.778835728356005,USDT,103700,10,0,,0.0,0,0,1,0,0.0,0,0.43331115922513164,-4.208841050036825,7.4647179,-120.81286286,990,824,133,"1 day, 10:25:00",123900,23:42:00,85320,"7 days, 15:06:00",659160,25.745753255789904,0.9607191700301889,977.9609138699957,2017-09-12 06:00:00,1505196000000.0,2022-06-13 11:00:00,1655118000000.0,-960.0142085499957,17.94670532,39.985791450004285,1017.94670532,2023-04-14 20:56:43,1681498603,BerlinGuyinCA,0,,,,,,
